"","day","temp","visib","wdsp","prcp","sndp","fog","NUM_CRIMES"
"441",4,54.7,9.3,19.8,0.22,999.9,0,0.521252796420582
"442",5,50,10,14.1,0.13,999.9,0,0.505592841163311
"443",6,42.9,10,9.1,0,999.9,0,0.624161073825503
"444",7,39.5,10,7.3,0,999.9,0,0.41834451901566
"445",1,38.8,10,9.4,0,999.9,0,0.387024608501119
"446",2,40.1,10,4.8,0,999.9,0,0.41834451901566
"447",3,52.1,10,11.9,0,999.9,0,0.469798657718121
"448",4,45.7,7.6,11,0,999.9,0,0.389261744966443
"449",5,38.7,3.5,9.4,0.17,999.9,1,0.369127516778524
"450",6,35.8,10,8.5,1,999.9,0,0.456375838926175
"451",7,42.7,10,6.5,0,999.9,0,0.498881431767338
"452",1,50.2,9.6,7.2,0,999.9,0,0.266219239373602
"453",2,46.2,10,9.7,0.17,999.9,0,0.512304250559284
"454",3,45.9,10,3.7,0,999.9,0,0.507829977628635
"455",4,51.4,9.6,11.2,0,999.9,0,0.456375838926175
"456",5,60.9,8.8,15.2,0.39,999.9,0,0.541387024608501
"457",6,45.1,9.8,8.1,0.05,999.9,0,0.702460850111857
"458",7,36.8,8,16.1,0.1,999.9,0,0.310961968680089
"459",1,43.1,10,12,0.01,999.9,0,0.434004474272931
"460",2,40.4,8.9,16,0,999.9,0,0.331096196868009
"461",3,36.1,10,8.5,0,999.9,0,0.364653243847875
"462",4,46.3,8.4,10.6,0.08,999.9,0,0.331096196868009
"463",5,41.3,8.4,11.9,0.38,999.9,0,0.514541387024608
"464",6,38.9,9.6,10.3,0.01,999.9,0,0.25503355704698
"465",7,31.1,9.4,12.2,0.08,1.2,0,0.395973154362416
"466",1,39.1,8.9,11.8,0.01,999.9,0,0.429530201342282
"467",2,49.3,7.9,9.7,0.12,999.9,0,0.366890380313199
"468",3,41.4,10,7.6,0,999.9,0,0.422818791946309
"469",4,44.7,10,7.3,0,999.9,0,0.451901565995526
"470",5,50.2,10,7.7,0,999.9,0,0.398210290827741
"471",6,55.2,10,7.3,0,999.9,0,0.668903803131991
"472",7,61,10,6,0,999.9,0,0.496644295302013
"473",1,64.7,10,6.1,0,999.9,0,0.438478747203579
"474",2,68.2,10,4.8,0,999.9,0,0.505592841163311
"475",3,55.9,10,8.7,0,999.9,0,0.427293064876958
"476",4,61.5,10,9.2,0,999.9,0,0.395973154362416
"477",5,62.8,7.1,6.4,0.35,999.9,0,0.451901565995526
"478",6,52.2,8.9,10.5,0.02,999.9,0,0.485458612975392
"479",7,49.4,10,7.2,0,999.9,0,0.404921700223714
"480",1,59.6,10,7,0,999.9,0,0.543624161073825
"481",2,72.6,10,12,0,999.9,0,0.550335570469799
"482",3,54.5,8,11.8,0.01,999.9,0,0.404921700223714
"483",4,46.4,9.2,14.1,0,999.9,0,0.333333333333333
"484",5,47.7,7.4,9.8,0.63,999.9,0,0.48993288590604
"485",6,46.7,6.3,7.9,0.05,999.9,0,0.463087248322148
"486",7,46.6,7,11.6,0,999.9,0,0.208053691275168
"487",1,46.9,4.3,10.6,0.71,999.9,0,0.686800894854586
"488",2,49.8,9.3,12.7,0.38,999.9,0,0.548098434004474
"489",3,55,10,5.4,0,999.9,0,0.503355704697987
"490",4,52.2,9,11.9,0.4,999.9,0,0.380313199105145
"491",5,49.5,10,12.6,0,999.9,0,0.413870246085011
"492",6,61.6,10,5.4,0,999.9,0,0.630872483221476
"493",7,65.1,10,12.2,0,999.9,0,0.514541387024608
"494",1,57.2,10,4,0,999.9,0,0.485458612975392
"495",2,57.2,9.5,9.2,0,999.9,0,0.48993288590604
"496",3,57.4,3.1,9.7,0.58,999.9,0,0.449664429530201
"497",4,60.4,3.2,5.4,0.35,999.9,1,0.550335570469799
"498",5,63.4,7.4,8.4,0.02,999.9,0,0.398210290827741
"499",6,59.3,10,9.8,1.03,999.9,0,0.662192393736018
"500",7,47.7,8.8,12.5,0.66,999.9,0,0.472035794183445
"501",1,47.3,10,8.7,0,999.9,0,0.507829977628635
"502",2,57.1,10,10.2,0,999.9,0,0.604026845637584
"503",3,55.4,10,8.4,0,999.9,0,0.402684563758389
"504",4,54.2,10,6.4,0.01,999.9,0,0.644295302013423
"505",5,57.5,10,4.2,0,999.9,0,0.563758389261745
"506",6,60.8,10,6.1,0,999.9,0,0.65324384787472
"507",7,64.5,10,8.4,0,999.9,0,0.626398210290828
"508",1,67.2,10,5.4,0,999.9,0,0.532438478747204
"509",2,68.5,10,5.7,0,999.9,0,0.604026845637584
"510",3,75.7,10,8.7,0,999.9,0,0.651006711409396
"511",4,77.9,9.2,9.4,0,999.9,1,0.465324384787472
"512",5,73.2,9.4,8.6,1.02,999.9,0,0.565995525727069
"513",6,76.1,10,8.7,0,999.9,0,0.644295302013423
"514",7,75.1,9.6,12.8,0.14,999.9,0,0.624161073825503
"515",1,74.9,10,10.7,0,999.9,0,0.639821029082774
"516",2,75.9,10,6.1,0,999.9,0,0.68903803131991
"517",3,73.4,9.5,7.9,0,999.9,0,0.54586129753915
"518",4,69.9,8,6,1.09,999.9,0,0.946308724832215
"519",5,72.6,10,6.5,0.18,999.9,0,0.644295302013423
"520",6,72.7,10,5.3,0,999.9,0,0.693512304250559
"521",7,72.1,9.7,7.2,0,999.9,0,0.704697986577181
"522",1,70.5,10,9.9,0.03,999.9,0,0.592841163310962
"523",2,73,9.8,10.2,0.18,999.9,0,0.626398210290828
"524",3,64,10,9.6,0,999.9,0,0.541387024608501
"525",4,61.5,10,6.9,0,999.9,0,0.519015659955257
"526",5,63.9,10,6.4,0,999.9,0,0.476510067114094
"527",6,77.2,10,8.5,0.06,999.9,0,0.565995525727069
"528",7,85.2,10,9.4,0,999.9,0,0.677852348993289
"529",1,72.8,10,10.9,0,999.9,0,0.756152125279642
"530",2,71.1,10,5.7,0,999.9,0,0.630872483221476
"531",3,77.2,10,7.3,0,999.9,0,0.722595078299776
"532",4,80.6,9.9,9.6,0,999.9,0,0.621923937360179
"533",5,75.2,10,10,0.1,999.9,0,0.691275167785235
"534",6,72.5,10,9.1,0,999.9,0,0.70917225950783
"535",7,76.3,10,5.5,0,999.9,0,0.561521252796421
"536",1,80.4,10,6.7,0,999.9,0,0.668903803131991
"537",2,84.6,10,11.5,0,999.9,0,0.774049217002237
"538",3,77.1,10,7.4,0,999.9,0,0.697986577181208
"539",4,73.3,9.9,6.5,0,999.9,0,0.530201342281879
"540",5,72.3,7.6,7.6,0.69,999.9,1,0.646532438478747
"541",6,73.3,10,7.3,0,999.9,0,0.659955257270693
"542",7,79.5,10,7.2,0,999.9,0,0.671140939597315
"543",1,82.8,9.8,8.7,0,999.9,0,0.586129753914989
"544",2,81.9,10,8.8,0.2,999.9,0,0.579418344519016
"545",3,69.3,10,10.4,0,999.9,0,0.570469798657718
"546",4,67.9,10,6.8,0,999.9,0,0.65324384787472
"547",5,72.3,10,7.2,0,999.9,0,0.749440715883669
"548",6,69.6,10,10.3,0,999.9,0,1
"549",7,67.9,10,4.7,0,999.9,0,0.54586129753915
"550",1,70.4,10,6,0,999.9,0,0.604026845637584
"551",2,71.9,9.6,6.1,0,999.9,0,0.749440715883669
"552",3,77.2,8.9,6.3,0,999.9,0,0.856823266219239
"553",4,79.1,9,7.6,0,999.9,1,0.514541387024608
"554",5,78.4,10,6.1,0.13,999.9,0,0.621923937360179
"555",6,78.6,7.9,7.5,0.04,999.9,1,0.621923937360179
"556",7,74.5,10,9.9,0,999.9,0,0.485458612975392
"557",1,74.2,10,4.7,0,999.9,0,0.554809843400447
"558",2,81.3,10,9.2,0,999.9,0,0.422818791946309
"559",3,82.9,9.9,12.1,0,999.9,0,0.599552572706935
"560",4,79.1,10,7.9,0,999.9,0,0.478747203579418
"561",5,76.5,8.9,12,0.35,999.9,0,0.574944071588367
"562",6,72.6,10,8.5,0,999.9,0,0.74496644295302
"563",7,69.3,10,6.4,0.01,999.9,0,0.599552572706935
"564",1,73.9,10,10.2,0,999.9,0,0.619686800894855
"565",2,78.8,9.9,5.7,0.78,999.9,0,0.642058165548098
"566",3,79.6,10,4,0.01,999.9,0,0.624161073825503
"567",4,80.7,10,5.8,0,999.9,0,0.697986577181208
"568",5,82.5,9.9,7.8,0,999.9,0,0.608501118568233
"569",6,81.1,9.4,7.7,0.74,999.9,0,0.624161073825503
"570",7,86,10,4.5,0.01,999.9,0,0.67337807606264
"571",1,80.4,9.4,10.8,1.33,999.9,0,0.621923937360179
"572",2,79.6,10,8.3,0.17,999.9,0,0.704697986577181
"573",3,80.9,10,4.4,0,999.9,0,0.8165548098434
"574",4,81.5,9.9,3.9,0,999.9,0,0.633109619686801
"575",5,78.8,9.5,4.4,0,999.9,0,0.586129753914989
"576",6,75.3,7.5,5.9,0.15,999.9,0,0.646532438478747
"577",7,74.2,10,9,0.33,999.9,0,0.92841163310962
"578",1,74.4,10,7.1,0,999.9,0,0.67337807606264
"579",2,76.5,10,6.1,0,999.9,0,0.821029082774049
"580",3,79.2,10,5.4,0,999.9,0,0.624161073825503
"581",4,81.8,10,4.2,0,999.9,0,0.58165548098434
"582",5,83.5,9.9,5.6,0,999.9,0,0.628635346756152
"583",6,80.1,10,6.7,0,999.9,0,0.782997762863535
"584",7,76.6,10,6.7,0,999.9,0,0.706935123042506
"585",1,75.6,10,5.1,0,999.9,0,0.729306487695749
"586",2,78.6,10,9.6,0,999.9,0,0.651006711409396
"587",3,79.9,10,5.7,0,999.9,0,0.476510067114094
"588",4,83.1,10,4.2,0,999.9,0,0.469798657718121
"589",5,84.6,9.9,8.6,0,999.9,0,0.760626398210291
"590",6,81.5,9.1,6.6,0,999.9,1,0.523489932885906
"591",7,78.4,7.3,7.2,2.25,999.9,0,0.702460850111857
"592",1,78.4,10,4.7,0.04,999.9,0,0.738255033557047
"593",2,75.5,9.8,6.7,0,999.9,0,0.738255033557047
"594",3,76.4,8.2,7.2,0.29,999.9,0,0.680089485458613
"595",4,79.1,10,6.4,0.04,999.9,0,0.782997762863535
"596",5,79.1,8.9,6.2,0.22,999.9,1,0.570469798657718
"597",6,76.6,10,7.2,1.2,999.9,0,0.628635346756152
"598",7,75.8,9.4,9.6,0,999.9,0,0.742729306487696
"599",1,68.5,10,8.9,1.01,999.9,0,0.612975391498881
"600",2,69.6,10,3.5,0,999.9,0,0.483221476510067
"601",3,73.6,10,8.5,0,999.9,0,0.536912751677852
"602",4,76.9,9.4,10.6,0,999.9,0,0.695749440715884
"603",5,77.9,9.9,6.6,0.36,999.9,0,0.577181208053691
"604",6,74.2,10,5,0.06,999.9,0,0.651006711409396
"605",7,75.9,8,7.8,0.65,999.9,0,0.686800894854586
"606",1,78.5,9.9,5.2,0.27,999.9,0,0.655480984340045
"607",2,78.4,10,6.2,0,999.9,0,0.825503355704698
"608",3,78.9,8.1,4.6,0,999.9,0,0.543624161073825
"609",4,74.6,10,8.8,0.17,999.9,0,0.597315436241611
"611",6,69.8,10,9.1,0,999.9,0,0.642058165548098
"612",7,70.2,10,6.5,0,999.9,0,0.711409395973154
"613",1,72.2,10,6.7,0,999.9,0,0.597315436241611
"614",2,77.6,10,8.1,0,999.9,0,0.691275167785235
"615",3,83.8,10,9.3,0,999.9,0,0.557046979865772
"616",4,85.1,10,9.5,0,999.9,0,0.472035794183445
"617",5,77.3,9.4,9.4,0.21,999.9,0,0.630872483221476
"618",6,75.2,10,4.3,0.01,999.9,0,0.684563758389262
"619",7,70.3,9.7,7.8,0.02,999.9,0,0.570469798657718
"620",1,66.8,10,4.8,0.03,999.9,0,0.550335570469799
"621",2,70.7,10,7.4,0,999.9,0,0.628635346756152
"622",3,74.4,10,7.8,0,999.9,0,0.612975391498881
"623",4,71.6,10,9.3,0.01,999.9,0,0.68903803131991
"624",5,70.8,10,7.4,0,999.9,0,0.695749440715884
"625",6,74.1,10,9.6,0,999.9,0,0.657718120805369
"626",7,74.8,9.8,8.8,0.06,999.9,0,0.720357941834452
"627",1,72,10,3.6,0.03,999.9,0,0.601789709172259
"628",2,74.9,10,7.6,0,999.9,0,0.447427293064877
"629",3,77.3,10,7.8,0,999.9,0,0.626398210290828
"630",4,73.1,10,7.5,0,999.9,0,0.48993288590604
"631",5,75,10,3.8,0.24,999.9,0,0.713646532438479
"632",6,74,8.8,6.5,0,999.9,0,0.740492170022371
"633",7,70.8,9.6,9.3,0,999.9,0,0.718120805369127
"634",1,74,10,7.4,0,999.9,0,0.664429530201342
"635",2,67.8,10,12.7,0.03,999.9,0,0.563758389261745
"636",3,62.4,10,11.4,0.02,999.9,0,0.498881431767338
"637",4,57.3,9.7,9.4,0.01,999.9,0,0.272930648769575
"638",5,62.7,8.6,13.7,0.52,999.9,0,0.425055928411633
"639",6,63.3,7.8,12.5,0.72,999.9,0,0.58165548098434
"640",7,62.1,9.1,6.2,0.1,999.9,0,0.778523489932886
"641",1,61.9,8.4,6,1.29,999.9,0,0.436241610738255
"642",2,63.7,9.9,3.9,0,999.9,0,0.579418344519016
"643",3,66.7,10,7,0,999.9,0,0.516778523489933
"644",4,72.2,10,9.4,0,999.9,0,0.655480984340045
"645",5,67.8,8.3,3.5,0.06,999.9,0,0.541387024608501
"646",6,67,10,9.3,0.7,999.9,0,0.785234899328859
"647",7,54.1,10,5.8,0,999.9,0,0.45413870246085
"648",1,56.7,10,6.2,0,999.9,0,0.380313199105145
"649",2,59.8,10,5.6,0,999.9,0,0.469798657718121
"650",3,66.5,10,8,0,999.9,0,0.413870246085011
"651",4,63.8,8.7,10,0.01,999.9,0,0.521252796420582
"652",5,49.6,10,6.6,0.5,999.9,0,0.404921700223714
"653",6,53.9,10,5.3,0,999.9,0,0.691275167785235
"654",7,61.4,9.1,10,0,999.9,0,0.695749440715884
"655",1,69.4,8.6,7.8,0.54,999.9,0,0.619686800894855
"656",2,73.6,10,12.6,0,999.9,0,0.682326621923937
"657",3,74.3,10,14.2,0,999.9,0,0.586129753914989
"658",4,62.3,10,3.5,0,999.9,0,0.447427293064877
"659",5,57,10,10.2,0,999.9,0,0.458612975391499
"660",6,49.5,10,11.5,0,999.9,0,0.554809843400447
"661",7,48,10,6.2,0,999.9,0,0.583892617449664
"662",1,58,10,8.2,0,999.9,0,0.610738255033557
"663",2,54.3,10,8.4,0,999.9,0,0.574944071588367
"664",3,48.5,10,5.3,0,999.9,0,0.498881431767338
"665",4,48.3,7.5,9.9,0.23,999.9,0,0.416107382550336
"666",5,49,7,7.4,0.63,999.9,0,0.485458612975392
"667",6,51.6,9.8,7.2,0,999.9,0,0.648769574944072
"668",7,67.1,9.9,10.7,0,999.9,0,0.713646532438479
"669",1,56.2,9.5,10.1,0.3,999.9,0,0.612975391498881
"670",2,50.4,10,6.9,0,999.9,0,0.794183445190157
"671",3,67.1,10,9.5,0,999.9,0,0.890380313199105
"672",4,64.6,7.8,3.7,0,999.9,0,0.530201342281879
"673",5,57.8,5.5,5.3,0.3,999.9,0,0.606263982102908
"674",6,54.9,10,4.6,0,999.9,0,0.606263982102908
"675",7,56.1,10,6.2,0,999.9,0,0.691275167785235
"676",1,58.3,10,3.5,0,999.9,0,0.539149888143177
"677",2,57.6,10,4.8,0,999.9,0,0.503355704697987
"678",3,57.1,9.9,7.4,0.01,999.9,0,0.295302013422819
"679",4,51.5,10,8.8,0.01,999.9,0,0.375838926174497
"680",5,51.3,10,10.8,0,999.9,0,0.472035794183445
"681",6,51.4,10,12.4,0,999.9,0,0.63758389261745
"682",7,45.3,10,7.1,0,999.9,0,0.601789709172259
"683",1,45.7,10,8.9,0,999.9,0,0.331096196868009
"684",2,49,10,8,0,999.9,0,0.353467561521253
"685",3,48.2,6.8,3,0,999.9,1,0.447427293064877
"686",4,49.6,8.3,2.9,0,999.9,0,0.577181208053691
"687",5,58.2,8.8,9.8,0,999.9,0,0.666666666666667
"688",6,62.8,9.8,13.7,0,999.9,0,0.630872483221476
"689",7,38.9,10,17.7,0.12,999.9,0,0.366890380313199
"690",1,30.6,10,8.9,0,999.9,0,0.337807606263982
"691",2,32,10,4.5,0,999.9,0,0.38255033557047
"692",3,35.5,10,4.9,0,999.9,0,0.469798657718121
"693",4,40.7,4.9,8.5,0.1,999.9,0,0.41834451901566
"694",5,41.3,7.7,8.2,0.11,999.9,0,0.0492170022371365
"695",6,39,8.7,6.9,0,999.9,0,0.395973154362416
"696",7,40,9.9,6.3,0,999.9,0,0.463087248322148
"697",1,39.4,6.6,8.1,0,999.9,0,0.404921700223714
"698",2,46.3,7.7,13.3,0.36,999.9,0,0.404921700223714
"699",3,51.5,9.5,11.6,0.65,999.9,0,0.416107382550336
"700",4,42.1,9.8,8.6,0,999.9,0,0.413870246085011
"701",5,38.9,9.8,12.4,0,999.9,0,0.686800894854586
"702",6,38.6,9.9,7.7,0.02,999.9,0,0.718120805369127
"703",7,34.5,10,6.3,0,999.9,0,0.550335570469799
"704",1,33,7,3.6,0,5.1,1,0.1834451901566
"705",2,33.4,6.1,8.1,0.45,2,0,0.366890380313199
"706",3,34.2,4.5,5.9,0,1.2,0,0.393736017897092
"707",4,28.1,10,12.9,0,999.9,0,0.331096196868009
"708",5,22.3,9.6,15,0,999.9,0,0.210290827740492
"709",6,23.8,10,9.4,0,999.9,0,0.348993288590604
"710",7,22,9.1,6.9,0,999.9,0,0.223713646532438
"711",1,27.6,3.4,7.9,0.1,5.1,1,0
"712",2,27,6.3,9.5,0.28,3.1,1,0.261744966442953
"713",3,18.4,8,7,0,3.1,0,0.138702460850112
"714",4,11.7,10,10.7,0,3.1,0,0.21923937360179
"715",5,5.8,10,11.3,0,3.1,0,0.149888143176734
"716",6,14.4,8.9,7.2,0,3.1,0,0.409395973154362
"717",7,23.1,4.6,5.6,0.03,3.1,0,0.228187919463087
"718",1,13.4,6.6,12,0.03,3.9,0,0.0313199105145414
"719",2,2.2,10,8.1,0,3.1,0,0.331096196868009
"720",3,21,10,14.1,0,3.1,0,0.404921700223714
"721",4,28.1,9.8,7.5,0,3.1,0,0.483221476510067
"722",5,35.6,10,8.5,0,2,0,0.425055928411633
"723",6,32.2,9.1,6.1,0,2,0,0.483221476510067
"724",7,35.8,5.3,5.2,0.05,1.2,0,0.205816554809843
"726",2,47.4,6.4,14.4,0.26,999.9,0,0.302013422818792
"727",3,29.9,10,13.2,0.02,999.9,0,0.337807606263982
"728",4,32.7,10,8.2,0,999.9,0,0.469798657718121
"729",5,35,10,13.4,0,999.9,0,0.302013422818792
"730",6,30.9,10,10.9,0,999.9,0,0.514541387024608
"731",7,37.4,10,13.4,0,999.9,0,0.429530201342282
"733",2,36.1,7.3,6.1,0,999.9,0,0.172661870503597
"734",3,40.3,3.6,6.6,0.09,999.9,1,0.422062350119904
"735",4,19.1,9.8,14.2,0.01,999.9,0,0.170263788968825
"736",5,10.9,10,10.9,0,999.9,0,0.165467625899281
"737",6,5.9,10,8.7,0,999.9,0,0.143884892086331
"738",7,8.3,10,7.8,0,999.9,0,0.184652278177458
"739",1,10.9,10,9,0,999.9,0,0.117505995203837
"740",2,23.1,9.3,10.4,0,999.9,0,0.412470023980815
"741",3,39.8,8.9,17.9,0,999.9,0,0.393285371702638
"742",4,33.9,7.7,11.6,0.24,999.9,1,0.290167865707434
"743",5,28.4,5,11.8,0.45,999.9,0,0.247002398081535
"744",6,22.9,10,8.8,0.03,999.9,0,0.618705035971223
"745",7,30.1,10,5.4,0,999.9,0,0.345323741007194
"746",1,28.1,9.5,2.5,0,999.9,0,0.275779376498801
"747",2,34.3,5.9,4.8,0,999.9,1,0.266187050359712
"748",3,36.7,4,7.7,0.96,999.9,1,0.393285371702638
"749",4,33.6,4.4,9.1,0.43,999.9,0,0.398081534772182
"750",5,35.6,4.5,6.3,0,999.9,0,0.47242206235012
"751",6,38.7,1.9,7,0.86,999.9,0,0.580335731414868
"752",7,49.6,4.9,7.1,0.01,999.9,0,0.587529976019185
"753",1,43.9,5.3,4.5,0,999.9,1,0.482014388489209
"754",2,40.7,9.2,9.6,0,999.9,0,0.594724220623501
"755",3,38.4,9.5,6.6,0,999.9,0,0.465227817745803
"756",4,38.9,5.3,9.9,0.03,999.9,0,0.496402877697842
"757",5,34.3,7.6,11.5,0.02,999.9,0,0.3189448441247
"758",6,29,9.7,11.7,0,999.9,0,0.58273381294964
"759",7,27.7,9.5,11.8,0,999.9,0,0.453237410071942
"760",1,27.6,9.8,9,0,999.9,0,0.220623501199041
"761",2,24.1,10,9.7,0,999.9,0,0.515587529976019
"762",3,38.2,9.5,13.6,0.01,999.9,0,0.462829736211031
"763",4,35.9,9.9,10.1,0,999.9,0,0.729016786570743
"764",5,22,10,11,0,999.9,0,0.309352517985612
"765",6,20.7,10,9.6,0,999.9,0,0.304556354916067
"766",7,24.1,10,10.7,0,999.9,0,0.232613908872902
"767",1,34,10,10.2,0,999.9,0,0.369304556354916
"768",2,37.3,9.3,6.1,0,999.9,0,0.529976019184652
"769",3,46,2.8,6.8,0.32,999.9,1,0.3621103117506
"770",4,32.2,7.7,10.9,0.23,999.9,0,0.299760191846523
"771",5,20.2,10,12.3,0,999.9,0,0.304556354916067
"772",6,26.7,10,12.1,0,999.9,0,0.486810551558753
"773",7,42.7,9.9,6.8,0,999.9,0,0.390887290167866
"774",1,41.3,9.9,14.3,0,999.9,0,0.326139088729017
"775",2,36.1,10,8.6,0,999.9,0,0.424460431654676
"776",3,41.4,10,11,0,999.9,0,0.410071942446043
"777",4,34.4,10,12.1,0,999.9,0,0.316546762589928
"778",5,35.1,10,6.7,0,999.9,0,0.311750599520384
"779",6,46.4,10,6.9,0,999.9,0,0.693045563549161
"780",7,56.9,10,8.2,0,999.9,0,0.49400479616307
"781",1,51.4,10,2.2,0,999.9,0,0.3189448441247
"782",2,55.1,8.3,7.4,0,999.9,0,0.405275779376499
"783",3,59.7,8.7,8,0.08,999.9,0,0.328537170263789
"784",4,57.9,6.1,8.2,0.05,999.9,1,0.388489208633094
"785",5,51.6,9.9,11.5,0,999.9,0,0.273381294964029
"786",6,40.8,5.2,9.1,0.22,999.9,0,0.28537170263789
"787",7,30.4,8.8,13.4,0.01,999.9,0,0.139088729016787
"788",1,33.1,10,11.5,0,999.9,0,0.0839328537170264
"789",2,42.8,10,6.8,0,999.9,0,0.220623501199041
"790",3,52,8.7,11.4,0.01,999.9,0,0.215827338129496
"791",4,47.3,5.8,10.5,1.5,999.9,0,0.47242206235012
"792",5,32.4,10,10,0.05,999.9,0,0.20863309352518
"793",6,27.8,10,10,0,999.9,0,0.316546762589928
"794",7,33.7,9.2,9,0,999.9,0,0.220623501199041
"795",1,42.4,10,12.1,0,999.9,0,0.287769784172662
"796",2,54.6,9.8,15.3,0,999.9,0,0.34052757793765
"797",3,54.5,9.3,18.8,0.31,999.9,0,0.338129496402878
"798",4,46.3,10,19.4,0,999.9,0,0.302158273381295
"799",5,39.3,10,8.5,0,999.9,0,0.323741007194245
"800",6,31.8,10,12.1,0,999.9,0,0.299760191846523
"801",7,24,10,8.2,0,999.9,0,0.280575539568345
"802",1,27.1,10,5.7,0,999.9,0,0.0287769784172662
"803",2,29,5.5,10.2,0.01,1.2,0,0
"805",4,24.1,10,11,0.02,3.1,0,0.155875299760192
"806",5,29.8,10,6.3,0,1.2,0,0.304556354916067
"807",6,39,6.5,8,0.03,1.2,0,0.402877697841727
"808",7,42.4,9.8,12.1,0,999.9,0,0.3189448441247
"809",1,41.5,10,5.2,0,999.9,0,0.151079136690647
"810",2,47.9,9.2,9.6,0.43,999.9,0,0.366906474820144
"811",3,43.3,10,9.5,0,999.9,0,0.258992805755396
"812",4,32.3,10,14.1,0,999.9,0,0.254196642685851
"813",5,37.8,10,9.4,0,999.9,0,0.299760191846523
"814",6,59.9,10,12.9,0,999.9,0,0.568345323741007
"815",7,43.7,5.6,10.6,0.5,999.9,0,0.369304556354916
"816",1,53.1,5.9,7.4,0.48,999.9,0,0.386091127098321
"817",2,50,5.7,7.4,0.1,999.9,0,0.434052757793765
"818",3,43.1,10,9.6,0,999.9,0,0.316546762589928
"819",4,42.3,7.3,9.9,0,999.9,0,0.306954436450839
"820",5,44.1,5,12.2,1.33,999.9,1,0.357314148681055
"821",6,39.6,5.5,15.7,0.88,999.9,0,0.565947242206235
"822",7,44.2,10,5.6,0,999.9,0,0.683453237410072
"823",1,50.3,10,6.2,0,999.9,0,0.357314148681055
"824",2,49.3,7.9,6.5,0,999.9,0,0.371702637889688
"825",3,48.6,6.9,8.1,0.24,999.9,0,0.410071942446043
"826",4,44.9,7.2,12.7,0.12,999.9,0,0.220623501199041
"827",5,42.9,7.6,18.7,1.35,999.9,0,0.304556354916067
"828",6,43.8,10,11.8,0.36,999.9,0,0.390887290167866
"829",7,51.2,10,9.2,0,999.9,0,0.369304556354916
"830",1,64.8,10,13.5,0,999.9,0,0.52757793764988
"831",2,68,9.7,14.3,0,999.9,0,0.338129496402878
"832",3,47.7,7,7.8,0.52,999.9,0,0.388489208633094
"833",4,48.2,10,5.6,0,999.9,0,0.443645083932854
"834",5,50.9,9.7,8.3,0.04,999.9,0,0.297362110311751
"835",6,55.4,10,7.4,0.15,999.9,0,0.556354916067146
"836",7,70.3,9.8,13.8,0.15,999.9,0,0.661870503597122
"837",1,67.8,9.7,12,0.34,999.9,0,0.347721822541966
"838",2,59.7,10,5,0,999.9,0,0.50599520383693
"839",3,58.1,10,9,0,999.9,0,0.465227817745803
"840",4,64.5,9.9,8.1,0,999.9,0,0.520383693045564
"841",5,58.4,9.8,10.9,0.06,999.9,0,0.412470023980815
"842",6,50.6,10,12.6,0,999.9,0,0.654676258992806
"843",7,50.3,10,11.1,0,999.9,0,0.383693045563549
"844",1,54.9,10,4,0,999.9,0,0.388489208633094
"845",2,57.7,10,6.6,0,999.9,0,0.467625899280576
"846",3,66.4,10,9.8,0,999.9,0,0.517985611510791
"847",4,71.3,10,11.2,0,999.9,0,0.520383693045564
"848",5,54.6,8.3,12.2,0.37,999.9,0,0.419664268585132
"849",6,49.6,9.8,5.4,0.11,999.9,0,0.697841726618705
"850",7,45.6,7.5,14.9,0,999.9,0,0.177458033573141
"851",1,45.2,3.9,15,1.88,999.9,0,0.275779376498801
"852",2,51.7,8.1,11.6,1.11,999.9,0,0.764988009592326
"853",3,46.1,9.1,14.9,0.37,999.9,0,0.354916067146283
"854",4,48.1,10,6,0.1,999.9,0,0.474820143884892
"855",5,48.9,10,11.9,0,999.9,0,0.479616306954436
"856",6,49,10,15.1,0,999.9,0,0.613908872901679
"857",7,50.5,9.9,12.3,0.07,999.9,0,0.412470023980815
"858",1,48,10,8.5,0,999.9,0,0.211031175059952
"859",2,46.6,10,6.3,0,999.9,0,0.393285371702638
"860",3,48.3,9.8,5.8,0.3,999.9,0,0.398081534772182
"861",4,55.4,9.5,6.1,0.03,999.9,0,0.292565947242206
"862",5,54.7,6.7,9.3,0.82,999.9,0,0.462829736211031
"863",6,59,10,6.3,0,999.9,0,0.733812949640288
"864",7,63.2,10,6.4,0,999.9,0,0.438848920863309
"865",1,63.3,10,6.2,0,999.9,0,0.410071942446043
"866",2,64.9,10,6.7,0,999.9,0,0.793764988009592
"867",3,76.9,10,10.5,0,999.9,0,0.49400479616307
"868",4,78.9,9.8,15.5,0,999.9,0,0.702637889688249
"869",5,75.5,9.5,16.6,0.48,999.9,0,0.561151079136691
"870",6,48.3,8.8,17.3,0.01,999.9,0,0.563549160671463
"871",7,53.3,9.3,10.6,0.25,999.9,0,0.294964028776978
"872",1,62.1,8.8,9.8,0.4,999.9,0,0.599520383693046
"873",2,59.1,10,12.1,0.07,999.9,0,0.609112709832134
"874",3,60.9,9.4,7.7,0.01,999.9,0,0.47242206235012
"875",4,57,7.7,9.6,0.7,999.9,0,0.52757793764988
"876",5,58.3,9.9,10.4,0.01,999.9,0,0.532374100719424
"877",6,60.8,9.7,5.4,0,999.9,0,0.541966426858513
