day,crime_date,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
7,2020-08-16,08,16,74.5,57.0,1014.6,10.0,8.3,13,999.9,82.9,64.9,0.0,999.9,0,670
1,2020-08-17,08,17,76.1,54.2,1014.8,10.0,4.8,8,999.9,84.0,69.1,0.0,999.9,0,640
2,2020-08-18,08,18,74.0,53.4,1015.7,10.0,8.4,15.9,21.0,79.0,70.0,0.0,999.9,0,614
3,2020-08-19,08,19,71.5,52.7,1017.8,10.0,5.5,8.9,15.0,79.0,61.0,0.0,999.9,0,627
4,2020-08-20,08,20,73.9,51.9,1015.7,10.0,4.9,8.9,15.9,84.9,62.1,0.0,999.9,0,640
5,2020-08-21,08,21,76.5,56.3,1013.2,10.0,4.5,8,999.9,87.1,64.9,0.0,999.9,0,652
6,2020-08-22,08,22,78.0,58.5,1012.6,10.0,6.2,13,18.1,88.0,66.9,0.0,999.9,0,643
7,2020-08-23,08,23,79.1,61.0,1013.4,10.0,7.3,13,21.0,90.0,70.0,0.0,999.9,1,624
1,2020-08-24,08,24,83.2,66.2,1013.9,10.0,6.7,11.1,20.0,96.1,72.0,0.0,999.9,0,634
2,2020-08-25,08,25,83.4,64.3,1015.2,10.0,7.3,15,31.1,91.0,77.0,0.0,999.9,0,638
3,2020-08-26,08,26,83.0,67.6,1014.0,10.0,8.7,15.9,22.0,93.9,75.0,0.0,999.9,0,645
4,2020-08-27,08,27,84.5,69.4,1010.3,10.0,9.9,15.9,24.1,95.0,75.9,0.0,999.9,0,589
5,2020-08-28,08,28,84.5,70.1,1007.2,10.0,8.3,14,18.1,95.0,75.9,0.0,999.9,0,666
6,2020-08-29,08,29,79.3,58.7,1005.9,9.7,11,20,26.0,88.0,72.0,0.05,999.9,1,645
7,2020-08-30,08,30,72.2,53.1,1011.5,10.0,6.8,13,17.1,79.0,64.0,0.0,999.9,0,659
1,2020-08-31,08,31,74.0,56.3,1009.3,10.0,8.7,14,20.0,84.9,64.9,0.0,999.9,0,693
2,2020-09-01,09,01,72.7,64.9,1010.6,9.4,6.5,11.1,999.9,81.0,69.1,0.11,999.9,1,658
3,2020-09-02,09,02,76.0,61.2,1008.0,8.6,8.7,15.9,25.1,87.1,69.8,0.27,999.9,1,576
4,2020-09-03,09,03,76.5,56.6,1007.6,10.0,11.7,22,34.0,88.0,66.9,0.0,999.9,0,573
5,2020-09-04,09,04,69.0,43.6,1016.9,10.0,8.6,15.9,27.0,80.1,55.9,0.0,999.9,0,648
6,2020-09-05,09,05,72.8,49.4,1020.8,10.0,9.9,18.1,28.0,82.9,64.0,0.0,999.9,0,671
7,2020-09-06,09,06,69.4,57.1,1017.3,9.5,9.2,18.1,32.1,82.0,59.0,0.07,999.9,1,645
1,2020-09-07,09,07,74.7,61.1,1008.8,10.0,11.3,17.1,28.9,79.0,66.9,0.41,999.9,0,601
2,2020-09-08,09,08,64.4,58.4,1015.2,7.3,12.1,20,26.0,69.1,61.0,0.59,999.9,1,544
3,2020-09-09,09,09,63.0,58.6,1021.8,8.5,9.4,14,21.0,66.0,60.8,0.74,999.9,1,542
4,2020-09-10,09,10,62.6,55.2,1026.2,9.2,10.3,14,22.9,68.0,57.9,0.39,999.9,1,565
5,2020-09-11,09,11,63.6,57.9,1024.7,8.6,9.1,12,999.9,69.1,61.0,0.16,999.9,1,659
6,2020-09-12,09,12,67.7,62.2,1015.5,7.6,8.4,12,18.1,73.0,64.0,0.0,999.9,1,562
7,2020-09-13,09,13,67.5,58.2,1015.8,10.0,7,11.1,18.1,75.9,61.0,0.34,999.9,0,583
1,2020-09-14,09,14,65.7,56.2,1025.4,10.0,2.7,7,999.9,75.0,57.0,0.01,999.9,0,589
2,2020-09-15,09,15,67.6,55.5,1024.1,10.0,6.5,12,17.1,78.1,59.0,0.0,999.9,0,604
3,2020-09-16,09,16,70.6,55.2,1016.6,10.0,7.8,12,18.1,82.9,59.0,0.0,999.9,0,617
4,2020-09-17,09,17,67.8,53.3,1018.6,9.8,12.8,18.1,25.1,81.0,62.1,0.0,999.9,0,533
5,2020-09-18,09,18,59.4,41.0,1025.1,10.0,12.6,18.1,24.1,62.1,55.0,0.0,999.9,0,577
6,2020-09-19,09,19,55.0,36.9,1028.2,10.0,5.2,8.9,999.9,64.9,46.9,0.0,999.9,0,587
7,2020-09-20,09,20,60.2,39.2,1028.5,10.0,5.3,12,18.1,73.0,50.0,0.0,999.9,0,596
1,2020-09-21,09,21,64.0,39.5,1027.6,10.0,6.5,9.9,17.1,75.2,52.0,0.0,999.9,0,564
2,2020-09-22,09,22,66.4,48.7,1022.1,10.0,5.5,8.9,999.9,79.0,55.0,0.0,999.9,0,542
3,2020-09-23,09,23,68.4,54.5,1017.1,10.0,5.9,9.9,999.9,79.0,57.9,0.0,999.9,0,630
4,2020-09-24,09,24,67.7,53.2,1013.8,10.0,6.6,12,19.0,79.0,55.9,0.0,999.9,0,568
5,2020-09-25,09,25,70.5,52.6,1013.4,10.0,6.8,13,22.0,81.0,59.0,0.0,999.9,0,677
6,2020-09-26,09,26,69.0,58.5,1009.2,9.7,11,17.1,26.0,78.1,62.6,0.0,999.9,0,628
7,2020-09-27,09,27,71.2,56.6,1005.7,10.0,11.1,18.1,27.0,78.1,66.0,0.0,999.9,0,655
1,2020-09-28,09,28,56.6,49.0,1008.2,9.3,8.7,14,22.0,66.9,53.1,0.3,999.9,1,547
2,2020-09-29,09,29,53.5,44.0,1010.9,10.0,7,14,18.1,61.0,45.0,0.03,999.9,0,515
3,2020-09-30,09,30,57.8,43.5,1004.6,10.0,11.9,22,34.0,68.0,51.1,0.0,999.9,0,579
4,2020-10-01,10,01,52.9,40.8,1014.2,10.0,8.5,15.9,22.9,60.1,48.0,0.0,999.9,1,612
5,2020-10-02,10,02,49.2,36.1,1021.5,10.0,7.4,15,18.1,55.9,43.0,0.27,999.9,0,550
6,2020-10-03,10,03,50.3,35.5,1022.1,10.0,4.7,8,999.9,57.0,46.0,0.0,999.9,1,603
7,2020-10-04,10,04,49.1,38.6,1022.2,9.7,8.3,15,18.1,57.0,43.0,0.2,999.9,1,581
1,2020-10-05,10,05,49.4,32.1,1023.1,10.0,6.3,15.9,27.0,63.0,36.0,0.04,999.9,0,566
2,2020-10-06,10,06,59.6,39.6,1013.3,10.0,10.4,17.1,25.1,75.0,51.1,0.0,999.9,0,595
3,2020-10-07,10,07,67.2,43.9,1010.8,10.0,9.2,14,22.9,75.9,57.9,0.0,999.9,0,610
4,2020-10-08,10,08,59.5,44.6,1019.7,10.0,4,12,999.9,70.0,50.0,0.0,999.9,0,559
5,2020-10-09,10,09,63.9,45.7,1015.7,9.6,9.1,20,28.9,82.0,51.1,0.0,999.9,0,655
6,2020-10-10,10,10,68.3,55.7,1010.7,10.0,10.4,15,22.9,77.0,59.0,0.0,999.9,0,674
7,2020-10-11,10,11,61.8,51.2,1014.1,10.0,8.4,12,999.9,68.0,57.0,0.0,999.9,0,649
1,2020-10-12,10,12,62.2,55.0,1008.9,8.7,10.3,22,31.1,66.9,55.0,0.0,999.9,1,568
2,2020-10-13,10,13,56.3,37.1,1015.7,10.0,9.3,22,32.1,73.0,44.1,0.29,999.9,0,590
3,2020-10-14,10,14,60.5,35.3,1011.1,10.0,9.8,22,36.9,78.1,46.9,0.0,999.9,0,645
4,2020-10-15,10,15,57.6,33.5,1009.1,10.0,13.2,22.9,31.1,75.9,48.9,0.0,999.9,1,643
5,2020-10-16,10,16,45.3,23.9,1021.2,10.0,9.2,17.1,27.0,55.0,36.0,0.0,999.9,0,572
6,2020-10-17,10,17,50.2,26.1,1019.5,10.0,11.8,22.9,40.0,64.9,37.9,0.0,999.9,1,615
7,2020-10-18,10,18,52.5,33.5,1016.9,9.8,10.5,18.1,28.0,62.1,41.0,0.0,999.9,1,558
1,2020-10-19,10,19,43.0,35.5,1024.5,9.7,6.2,13,18.1,52.0,39.9,0.21,999.9,1,526
2,2020-10-20,10,20,46.6,38.0,1023.1,9.1,8.2,12,999.9,55.0,41.0,0.05,999.9,1,551
3,2020-10-21,10,21,50.8,43.4,1020.7,7.7,7.5,14,21.0,57.9,46.0,0.14,999.9,1,579
4,2020-10-22,10,22,57.5,51.9,1016.5,5.6,9.3,14,21.0,79.0,48.0,2.47,999.9,1,605
5,2020-10-23,10,23,60.5,53.4,1012.2,8.7,11.8,18.1,24.1,73.9,44.6,0.07,999.9,1,580
6,2020-10-24,10,24,41.5,29.9,1025.0,10.0,9,14,22.9,46.9,35.1,0.49,999.9,0,553
7,2020-10-25,10,25,44.6,32.6,1023.0,10.0,10.2,13,18.1,46.9,39.9,0.0,999.9,0,646
1,2020-10-26,10,26,39.0,32.0,1023.6,9.1,10.2,15,21.0,46.0,34.0,0.0,999.9,1,545
2,2020-10-27,10,27,35.8,28.6,1026.4,7.5,5.2,8,999.9,37.9,33.1,0.01,999.9,1,518
3,2020-10-28,10,28,39.9,27.0,1019.2,10.0,7.8,12,19.0,51.1,32.0,0.07,999.9,0,548
4,2020-10-29,10,29,45.0,34.2,1012.8,10.0,11,21,32.1,50.0,41.0,0.0,999.9,0,582
5,2020-10-30,10,30,37.3,22.0,1023.6,10.0,8.1,15.9,22.9,44.1,30.0,0.0,999.9,0,618
6,2020-10-31,10,31,42.7,28.0,1024.2,10.0,8.8,18.1,31.1,59.0,32.0,0.0,999.9,0,622
7,2020-11-01,11,01,43.9,24.1,1017.6,10.0,17.4,25.1,39.0,55.9,36.0,0.01,999.9,0,664
1,2020-11-02,11,02,37.1,16.5,1027.3,10.0,9.3,18.1,26.0,51.1,28.0,0.0,999.9,0,594
2,2020-11-03,11,03,51.2,28.9,1019.1,10.0,8,13,20.0,70.0,37.9,0.0,999.9,0,617
3,2020-11-04,11,04,59.9,39.5,1017.8,10.0,11.3,18.1,28.0,75.0,48.9,0.0,999.9,0,658
4,2020-11-05,11,05,63.0,41.7,1019.3,10.0,10.7,14,22.9,71.1,57.0,0.0,999.9,0,647
5,2020-11-06,11,06,60.8,44.8,1021.0,10.0,8.2,14,21.0,73.9,48.9,0.0,999.9,0,665
6,2020-11-07,11,07,62.2,44.5,1020.7,10.0,9,12,25.1,72.0,52.0,0.0,999.9,0,621
7,2020-11-08,11,08,64.7,49.9,1021.4,10.0,7.2,15,22.9,77.0,54.0,0.0,999.9,0,597
1,2020-11-09,11,09,69.4,55.3,1018.2,10.0,8.8,15,27.0,75.9,63.0,0.0,999.9,0,619
2,2020-11-10,11,10,70.1,58.5,1009.2,10.0,14.3,33,53.0,73.9,62.6,0.0,999.9,1,595
3,2020-11-11,11,11,43.8,33.4,1015.4,9.6,13.4,25.1,41.0,62.1,35.1,0.74,999.9,1,486
4,2020-11-12,11,12,42.6,30.3,1020.7,10.0,5.5,11.1,17.1,53.1,35.1,0.0,999.9,0,519
5,2020-11-13,11,13,41.0,28.0,1020.0,10.0,7.4,14,20.0,48.0,33.8,0.0,999.9,1,532
6,2020-11-14,11,14,35.8,25.9,1019.5,10.0,7.8,15.9,22.9,46.0,28.9,0.0,999.9,0,470
7,2020-11-15,11,15,46.0,38.1,1001.6,9.1,18.6,32.1,60.0,55.0,39.2,0.29,999.9,1,515
1,2020-11-16,11,16,38.0,23.9,1017.6,10.0,11.9,27,42.9,48.0,32.0,0.04,999.9,0,512
2,2020-11-17,11,17,38.0,19.9,1027.6,10.0,11.7,19,28.0,46.9,30.0,0.0,999.9,0,498
3,2020-11-18,11,18,41.6,21.0,1031.5,10.0,8.5,20,31.1,51.1,35.1,0.0,999.9,0,500
4,2020-11-19,11,19,53.5,27.3,1017.0,10.0,16.7,25.1,35.9,66.0,45.0,0.0,999.9,0,517
5,2020-11-20,11,20,58.0,36.3,1020.6,10.0,12.5,21,35.0,64.0,53.1,0.0,999.9,0,640
6,2020-11-21,11,21,44.0,31.4,1032.6,9.9,6.7,9.9,999.9,54.0,39.0,0.0,999.9,0,534
7,2020-11-22,11,22,42.2,33.9,1025.9,9.9,5.2,8.9,999.9,46.0,39.9,0.0,999.9,1,510
1,2020-11-23,11,23,40.3,29.2,1025.1,10.0,5.7,9.9,999.9,46.0,33.1,0.02,999.9,0,533
2,2020-11-24,11,24,37.8,31.3,1022.8,6.3,7.9,13,21.0,43.0,33.1,0.09,999.9,1,501
3,2020-11-25,11,25,45.1,42.0,1010.2,4.5,7,12,19.0,46.9,43.0,0.34,999.9,1,482
4,2020-11-26,11,26,43.9,39.2,1014.4,7.2,8.8,15,21.0,46.4,42.1,0.32,999.9,1,390
5,2020-11-27,11,27,40.8,35.1,1019.1,7.9,6.4,11.1,999.9,45.0,37.9,0.0,999.9,0,576
6,2020-11-28,11,28,37.5,25.8,1021.4,10.0,7.7,13,22.0,50.0,28.0,0.0,999.9,0,491
7,2020-11-29,11,29,42.3,31.2,1016.0,10.0,9,15,20.0,51.1,36.0,0.0,999.9,0,529
1,2020-11-30,11,30,34.8,20.2,1015.5,10.0,16.9,21,32.1,43.0,30.0,0.0,999.9,1,485
2,2020-12-01,12,01,29.5,16.2,1018.4,10.0,11.1,19,26.0,34.0,26.1,0.0,999.9,1,567
3,2020-12-02,12,02,32.9,17.1,1025.9,10.0,5.4,8,999.9,46.9,24.1,0.0,999.9,0,508
4,2020-12-03,12,03,36.3,21.0,1022.5,10.0,9.7,15.9,25.1,46.9,28.9,0.0,999.9,0,472
5,2020-12-04,12,04,38.1,25.4,1014.8,10.0,9.8,12,19.0,46.0,32.0,0.0,999.9,0,579
6,2020-12-05,12,05,35.0,26.1,1020.5,10.0,5.9,8.9,999.9,41.0,30.0,0.0,999.9,0,559
7,2020-12-06,12,06,35.3,27.6,1019.5,9.7,3,7,999.9,37.0,33.8,0.0,999.9,1,565
1,2020-12-07,12,07,35.7,27.4,1017.8,9.5,3.9,8.9,999.9,37.9,34.0,0.0,999.9,0,549
2,2020-12-08,12,08,35.4,25.5,1018.8,9.4,7.2,14,25.1,37.9,34.0,0.0,999.9,0,545
3,2020-12-09,12,09,39.3,29.8,1012.2,7.3,7.8,13,21.0,53.1,32.0,0.0,999.9,0,519
4,2020-12-10,12,10,42.7,31.4,1015.7,10.0,3.9,11.1,20.0,57.0,30.9,0.0,999.9,0,568
5,2020-12-11,12,11,43.0,35.7,1013.1,8.1,8.1,18.1,24.1,53.1,35.1,0.0,999.9,1,496
6,2020-12-12,12,12,40.5,37.0,1006.8,5.1,11.9,17.1,27.0,42.8,35.1,1.19,999.9,1,497
7,2020-12-13,12,13,32.7,25.3,1020.2,10.0,6.8,14,20.0,37.0,28.0,0.37,999.9,1,550
1,2020-12-14,12,14,30.3,17.4,1022.9,10.0,10.9,15,24.1,34.0,27.0,0.0,999.9,0,549
2,2020-12-15,12,15,26.8,11.9,1028.9,10.0,7,14,999.9,34.0,21.9,0.0,999.9,0,567
3,2020-12-16,12,16,30.7,20.3,1019.3,9.6,8.5,15,999.9,33.1,28.9,0.0,999.9,1,524
4,2020-12-17,12,17,33.7,23.1,1019.7,9.7,6,8.9,999.9,35.1,32.0,0.0,999.9,1,516
5,2020-12-18,12,18,30.5,21.4,1026.2,9.7,6.5,14,22.9,37.0,24.1,0.0,999.9,0,561
6,2020-12-19,12,19,38.7,29.9,1017.9,9.9,9.7,13,27.0,45.0,33.1,0.0,999.9,0,528
7,2020-12-20,12,20,36.8,26.7,1013.6,9.7,9.3,13,22.0,42.1,32.0,0.0,999.9,0,541
1,2020-12-21,12,21,38.3,28.3,1006.6,9.9,9.9,21,28.9,46.9,33.1,0.0,999.9,1,609
2,2020-12-22,12,22,37.5,25.9,1019.0,10.0,9.9,18.1,31.1,42.1,30.9,0.0,999.9,0,578
3,2020-12-23,12,23,46.9,31.8,1007.3,9.9,16.6,26,45.1,57.9,37.9,0.0,999.9,1,583
4,2020-12-24,12,24,23.1,11.0,1007.4,8.9,16.8,26,41.0,52.0,12.9,0.09,999.9,1,494
5,2020-12-25,12,25,14.4,1.5,1015.5,10.0,10.8,15,22.0,21.9,9.0,0.0,999.9,1,399
6,2020-12-26,12,26,23.9,9.9,1015.0,10.0,8.7,18.1,26.0,35.1,19.0,0.0,999.9,0,437
7,2020-12-27,12,27,33.0,23.9,1010.9,10.0,7.4,12,24.1,46.9,24.1,0.0,999.9,0,493
1,2020-12-28,12,28,33.2,21.6,1020.1,10.0,11.2,19,31.1,45.0,28.9,0.0,999.9,1,527
2,2020-12-29,12,29,24.9,15.7,1033.5,8.9,5.8,13,22.9,32.0,18.0,0.0,1.2,1,427
3,2020-12-30,12,30,32.6,26.2,1015.1,6.8,12.9,20,28.0,36.0,27.0,0.43,1.2,1,469
4,2020-12-31,12,31,26.2,16.1,1024.3,10.0,6.1,15,24.1,30.2,24.1,0.01,999.9,0,548
