"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","prcp","sndp","fog","NUM_CRIMES"
"1068",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,26.8,9.1,9.9,0,999.9,0,0.544364508393285
"1069",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,39.5,7.9,10,0,999.9,0,0.553956834532374
"1070",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,38.8,3.3,9.7,0,999.9,0,0.45083932853717
"1071",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,43.7,8.5,7.7,0,999.9,0,0.443645083932854
"1072",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.2,11.1,9.5,0.02,999.9,0,0.532374100719424
"1073",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,35.1,8,10,0,999.9,0,0.390887290167866
"1074",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.1,7.5,10,0,999.9,0,0.49400479616307
"1075",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,38.7,6.6,7,0,999.9,0,0.58273381294964
"1076",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32.8,9.3,8.4,0,999.9,0,0.414868105515588
"1077",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,7.2,5.1,8.7,0,2,0,0.143884892086331
"1078",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,12.7,6.9,4.8,0,2,0,0.079136690647482
"1079",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,10.5,11.2,6.9,0.02,2,0,0.191846522781775
"1080",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1.1,7,10,0,2,0,0
"1081",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,-0.5,9.2,10,0,2,0,0.897091722595078
"1082",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,-2.8,9.2,10,0,2,0,0.0604026845637584
"1083",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,12.2,11,8.1,0,2,0,0.0939597315436242
"1084",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,8.3,11.1,9.6,0,2,0,0.154362416107383
"1085",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,5.3,9.2,10,0,2,0,0.293064876957494
"1086",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,6.7,5.5,10,0,2,0,0.118568232662192
"1087",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,17.7,11.1,9.6,0,1.2,0,0
"1088",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,34,12,6.5,0.03,1.2,0,0.192393736017897
"1089",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,30.5,6,3.9,0,1.2,1,0.266219239373602
"1090",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,38.6,10.6,2.4,0,1.2,1,0.41834451901566
"1091",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,56.6,15.9,8.7,0.01,999.9,0,0.373601789709172
"1092",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,24.3,16.8,9.4,0.14,999.9,0,0.389261744966443
"1093",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,14,12.5,9.4,0,999.9,0,0.187919463087248
"1094",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,13.2,6.4,9.8,0,999.9,0,0.0693512304250559
"1095",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,14.4,10.2,4.7,0.01,1.2,0,0.181208053691275
"1096",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,14.3,8.2,9.8,0,1.2,0,0.259507829977629
"1097",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,22.6,14.9,9.9,0,1.2,0,0.208053691275168
"1098",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,32.6,12.5,10,0,1.2,0,0.393736017897092
"1099",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,39.7,10.4,10,0,999.9,0,0.440715883668904
"1100",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,41.8,4.7,5.2,0,999.9,0,0.413870246085011
"1101",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,48.9,9,4.2,0.4,999.9,1,0.427293064876958
"1102",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,36,10.1,8.3,0.29,999.9,0,0.413870246085011
"1103",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,29.4,5.9,9.6,0.01,999.9,0,0.178970917225951
"1104",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,32.9,7.6,9.4,0,999.9,0,0.241610738255034
"1105",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,43.4,12.3,10,0,999.9,0,0.514541387024608
"1106",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,48.5,13.8,10,0,999.9,0,0.494407158836689
"1107",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,36.3,6.2,10,0,999.9,0,0.308724832214765
"1108",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,28.4,13.2,9.5,0,999.9,0,0.266219239373602
"1109",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,22.2,6.8,10,0,999.9,0,0.230425055928412
"1110",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,35.8,14.5,10,0,999.9,0,0.391498881431767
"1111",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,28.8,11.5,10,0,999.9,0,0.45413870246085
"1112",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,11.8,10.2,10,0,999.9,0,0.315436241610738
"1113",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,27.6,11.4,10,0,999.9,0,0.214765100671141
"1114",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,6.6,7,8.8,0.01,2,1,0.0201342281879195
"1115",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,13.4,4.8,7.5,0.15,3.1,1,0.123042505592841
"1116",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,18.4,7.1,5.9,0.05,3.9,0,0.0223713646532438
"1117",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,14.4,6.9,8.7,0.04,3.1,0,0.0492170022371365
"1118",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,21,10.5,7.9,0.14,9.8,0,0.00223713646532438
"1119",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,22.4,8,5.4,0.19,13,1,0.00894854586129754
"1120",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,16.9,6.4,10,0.15,11.8,0,0.087248322147651
"1121",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,24.5,5.7,10,0,11,0,0.248322147651007
"1122",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,34,7.4,6.8,0,5.9,0,0.286353467561521
"1123",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,41.5,5.8,1.3,0,2,1,0.369127516778524
"1124",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,36.2,10.6,9.9,0,1.2,0,0.29082774049217
"1125",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,25.4,6.7,9,0,2,1,0.158836689038031
"1126",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,29,8.9,8.6,0.09,1.2,0,0.120805369127517
"1127",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,44.5,8.9,7.3,0,999.9,0,0.205816554809843
"1128",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,59.3,11.5,6.7,1.94,999.9,0,0.250559284116331
"1129",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.8,10.2,8.1,1.22,999.9,0,0.237136465324385
"1130",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,34.6,12.7,10,0.11,999.9,0,0.322147651006711
"1131",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,40.7,10.3,6.5,0.14,999.9,0,0.308724832214765
"1132",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,37.7,9.5,8.4,0,999.9,0,0.331096196868009
"1133",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,41.6,17.9,9.3,0.11,999.9,0,0.272930648769575
"1134",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,41.9,8.1,10,0.03,999.9,0,0.205816554809843
"1135",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,50.1,11.1,10,0,999.9,0,0.353467561521253
"1136",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,51.8,9.9,9.5,0,999.9,0,0.25503355704698
"1137",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,39.5,11.7,7.2,0,999.9,0,0.65324384787472
"1138",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,37.4,6,10,0.32,999.9,0,0.353467561521253
"1139",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,38.1,7.3,10,0,999.9,0,0.293064876957494
"1140",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,38.6,8.8,10,0,999.9,0,0.257270693512304
"1141",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,37.9,13.8,10,0,999.9,0,0.295302013422819
"1142",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,36.1,8.4,5.5,0.08,999.9,0,0.268456375838926
"1143",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,31.7,11.9,8,0.04,999.9,0,0.275167785234899
"1144",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,28.8,10,10,0.01,999.9,0,0.284116331096197
"1145",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,30.1,5.8,10,0,999.9,0,0.47427293064877
"1146",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,33.4,5.4,10,0,999.9,0,0.337807606263982
"1147",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,35.1,8.4,10,0,999.9,0,0.192393736017897
"1148",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,36.9,7.7,10,0,999.9,0,0.286353467561521
"1149",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,31.8,9.2,8.6,0,1.2,1,0.23489932885906
"1150",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,31.7,9.9,10,0,999.9,0,0.293064876957494
"1151",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,39.9,7.3,10,0,999.9,0,0.353467561521253
"1152",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,32.6,11.4,10,0,999.9,0,0.378076062639821
"1153",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,36.7,9.7,9.5,0.14,999.9,0,0.54586129753915
"1154",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,40.8,2.9,10,0,999.9,0,0.34675615212528
"1155",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,41.5,11.8,10,0,999.9,0,0.281879194630872
"1156",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,33.8,17,10,0,999.9,0,0.400447427293065
"1157",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,34.3,13,10,0,999.9,0,0.34675615212528
"1158",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,35.3,6,10,0,999.9,0,0.306487695749441
"1159",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,36.7,7.8,10,0,999.9,0,0.48993288590604
"1160",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,36.8,15,10,0,999.9,0,0.259507829977629
"1161",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,34.6,13.4,10,0,999.9,0,0.322147651006711
"1162",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,41.4,10,10,0,999.9,0,0.364653243847875
"1163",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,49.9,10.4,5.7,0.39,999.9,0,0.313199105145414
"1164",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,45.7,5.3,9.9,0.04,999.9,0,0.348993288590604
"1165",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,45.4,6.9,6.1,0.08,999.9,0,0.214765100671141
"1166",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,39.6,7.7,10,0,999.9,0,0.38255033557047
"1167",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,46,11.5,9.8,0,999.9,0,0.351230425055928
"1168",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,33.8,8.8,10,0.05,999.9,0,0.440715883668904
"1169",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,33.1,5.9,10,0,999.9,0,0.315436241610738
"1170",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.2,9.5,5,0,999.9,0,0.161073825503356
"1171",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.8,14.6,7.1,0.07,999.9,0,0.369127516778524
"1172",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,32.3,7.1,9.3,0,999.9,0,0.310961968680089
"1173",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,35.6,10.5,6.6,0.09,999.9,0,0.36241610738255
"1174",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,29.2,8.7,10,0,999.9,0,0.228187919463087
"1175",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,31.9,5,10,0,999.9,0,0.187919463087248
"1176",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,34.5,6.8,6.1,0.03,1.2,0,0.286353467561521
"1177",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,37.1,5.7,8.7,0,999.9,0,0.402684563758389
"1178",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,48.5,9.6,9.8,0,999.9,0,0.527964205816555
"1179",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,59.5,10.6,9.3,0.02,999.9,0,0.487695749440716
"1180",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,45.8,9.5,9.3,0.02,999.9,0,0.554809843400447
"1181",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,40.4,16.9,4.7,0.29,999.9,0,0.348993288590604
"1182",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,36.7,13.2,7.3,0.47,999.9,0,0.156599552572707
"1183",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,31.3,13.2,6.8,0.33,999.9,0,0.447427293064877
"1184",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,35,10.7,10,0,999.9,0,0.371364653243848
"1185",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,35.1,9.7,8.9,0,999.9,0,0.210290827740492
"1186",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,41.1,9.4,7.3,0.1,999.9,0,0.427293064876958
"1187",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,46.8,4.6,10,0.03,999.9,0,0.604026845637584
"1188",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,47.2,4.1,10,0,999.9,0,0.322147651006711
"1189",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,51,9.2,10,0,999.9,0,0.369127516778524
"1190",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,51.9,9.1,10,0,999.9,0,0.409395973154362
"1191",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,55.8,6.3,10,0,999.9,0,0.402684563758389
"1192",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,49,12.1,10,0,999.9,0,0.485458612975392
"1193",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,49.3,3.2,10,0,999.9,0,0.447427293064877
"1194",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,51.9,10.2,10,0,999.9,0,0.534675615212528
"1195",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,43.9,13.4,10,0.03,999.9,0,0.32662192393736
"1196",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,44.5,5.8,10,0,999.9,0,0.429530201342282
"1197",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,57.9,9.5,10,0,999.9,0,0.572706935123042
"1198",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,77.2,14.8,10,0,999.9,1,0.572706935123042
"1199",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,65.4,6.4,7.7,0.45,999.9,0,0.467561521252796
"1200",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,67.9,14.7,10,0.19,999.9,0,0.628635346756152
"1201",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,70.7,7.1,10,0,999.9,0,0.718120805369127
"1202",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,63.5,8,10,0,999.9,0,0.407158836689038
"1203",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,60.3,5.9,10,0,999.9,0,0.606263982102908
"1204",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,69.8,6,10,0,999.9,0,0.604026845637584
"1205",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,71.1,11.3,9.8,0,999.9,0,0.579418344519016
"1206",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,66.1,9.5,9.8,0.21,999.9,0,0.550335570469799
"1207",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,53.5,12,10,0.04,999.9,0,0.438478747203579
"1208",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,49.1,10.5,7.9,0.02,999.9,0,0.371364653243848
"1209",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,54.4,7.1,8.1,0.43,999.9,0,0.348993288590604
"1210",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,63.8,8.3,8.4,0.37,999.9,1,0.570469798657718
"1211",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,64,8.2,7.2,0.92,999.9,0,0.469798657718121
"1212",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,62.6,5.6,10,0,999.9,0,0.505592841163311
"1213",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,65.2,5.9,9.6,0,999.9,0,0.583892617449664
"1214",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,58.4,9.1,10,0,999.9,0,0.597315436241611
"1215",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,61.1,5.1,4.8,0.03,999.9,0,0.505592841163311
"1216",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,51.5,9.1,9.2,0.01,999.9,0,0.514541387024608
"1217",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,54.8,5.8,6.4,0.12,999.9,0,0.404921700223714
"1218",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,60,4.3,4,1.24,999.9,1,0.590604026845638
"1219",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,63.7,3.2,8.3,0.05,999.9,0,0.554809843400447
"1220",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,71.8,5.3,10,0,999.9,0,0.639821029082774
"1221",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,78.5,6.6,10,0,999.9,0,0.606263982102908
"1222",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,78.3,5.2,9.1,0.13,999.9,0,0.715883668903803
"1223",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,83.4,4.1,10,0,999.9,0,0.782997762863535
"1224",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,84.1,6.5,10,0,999.9,0,0.794183445190157
"1225",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,77.7,4.6,10,0,999.9,0,0.762863534675615
"1226",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,77.5,7.8,9.9,0,999.9,0,0.702460850111857
"1227",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,77.7,9.1,9.8,0.22,999.9,0,0.68903803131991
"1228",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,60.9,8.7,10,0,999.9,0,0.639821029082774
"1229",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,67.5,10.8,9.2,0.54,999.9,0,0.675615212527964
"1230",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,68,9.6,10,0,999.9,0,0.574944071588367
"1231",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,67.2,11.2,10,0,999.9,0,0.48993288590604
"1232",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,63.5,7.1,10,0.01,999.9,0,0.630872483221476
"1233",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,73.8,6.4,10,0.04,999.9,0,0.523489932885906
"1234",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,65.6,6.8,10,0,999.9,0,0.539149888143177
"1235",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,66.5,4.6,8.6,0.28,999.9,0,0.633109619686801
"1236",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,65.5,5.5,4.4,0.29,999.9,1,0.442953020134228
"1237",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,64.1,8.7,3.9,0.1,999.9,0,0.480984340044743
"1238",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,70.6,6,6.3,0,999.9,0,0.58165548098434
"1239",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,75.1,7,7.5,0,999.9,0,0.487695749440716
"1240",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,72.9,3.9,10,0,999.9,0,0.498881431767338
"1241",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,76.6,6.7,10,0,999.9,0,0.684563758389262
"1242",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,82.2,9,9.5,0.63,999.9,0,0.65324384787472
"1243",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,86.3,9.3,10,0,999.9,0,0.662192393736018
"1244",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,86.7,11.4,10,0,999.9,0,0.697986577181208
"1245",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,73.3,6.6,9.2,0.08,999.9,0,0.586129753914989
"1246",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,70.4,6.3,9.8,0.03,999.9,0,0.796420581655481
"1247",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,66.5,10.6,4.4,0.11,999.9,1,0.299776286353468
"1248",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,63.2,12.3,6.2,2.56,999.9,1,0.425055928411633
"1249",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,68.3,5.4,8.7,0.73,999.9,0,0.684563758389262
"1250",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,73.7,6.3,10,0,999.9,0,0.751677852348993
"1251",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,70.1,10,10,0,999.9,0,0.718120805369127
"1252",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,74.9,9.7,10,0,999.9,0,0.586129753914989
"1253",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,73.3,7.4,9.1,0.96,999.9,0,0.655480984340045
"1254",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,76.1,3.2,8.5,0.04,999.9,0,0.646532438478747
"1255",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,83.5,8.4,10,0,999.9,0,0.552572706935123
"1256",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,87.3,9.9,10,0,999.9,0,0.747203579418344
"1257",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,84.9,11.2,9.9,0,999.9,0,0.995525727069351
"1258",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,77.2,6.4,10,0.01,999.9,0,0.731543624161074
"1259",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,78.5,6.1,10,0,999.9,0,0.655480984340045
